"user_id","dt","inc_amt"
107467,2017-05-20,81.41
106317,2017-05-20,153.55
109876,2017-05-20,76.78
108872,2017-05-20,85.97
108085,2017-05-20,301.37
101514,2017-05-20,150.77
110935,2017-05-20,129.92
104930,2017-05-20,323.89
110936,2017-05-20,45.09
110404,2017-05-20,11.83
110937,2017-05-20,17.86
110938,2017-05-20,37.45
107184,2017-05-20,74.47
100861,2017-05-20,130.72
110941,2017-05-20,13.85
110942,2017-05-20,95.51
110943,2017-05-20,76.67
102593,2017-05-20,55.84
110945,2017-05-20,21.51
110635,2017-05-20,63.1
108254,2017-05-20,430.54
110946,2017-05-20,23.76
106170,2017-05-20,23.53
110948,2017-05-20,96.17
107022,2017-05-20,57.31
107022,2017-05-20,10.68
107295,2017-05-20,364.18
100952,2017-05-20,2967.89
101504,2017-05-20,34.19
107632,2017-05-20,191.79
110949,2017-05-20,124.14
110950,2017-05-20,61.05
101461,2017-05-20,168.64
104333,2017-05-20,43.92
107013,2017-05-20,113.19
110437,2017-05-20,39.25
105592,2017-05-20,106.57
106112,2017-05-20,38.06
108402,2017-05-20,24.7
106222,2017-05-20,67.58
103265,2017-05-20,16.98
110953,2017-05-20,216.32
110954,2017-05-20,118.56
107378,2017-05-20,27.74
103818,2017-05-20,328.42
109498,2017-05-20,318.81
110344,2017-05-20,12.16
110956,2017-05-20,141.62
110394,2017-05-20,36.52
110957,2017-05-20,1034.09
106232,2017-05-20,153.59
109847,2017-05-20,16.43
104204,2017-05-20,26.36
110958,2017-05-20,114.19
110958,2017-05-20,51.99
110959,2017-05-20,34.22
101981,2017-05-20,132.67
108712,2017-05-20,188.18
110962,2017-05-20,40.74
102874,2017-05-20,66.14
110963,2017-05-20,1402.78
100270,2017-05-20,28.61
107199,2017-05-20,71.67
108931,2017-05-20,27.37
108773,2017-05-20,27.61
110967,2017-05-20,577.33
110969,2017-05-20,33.44
110971,2017-05-20,38.2
107982,2017-05-20,32.7
108625,2017-05-20,46.02
110147,2017-05-20,139.34
110974,2017-05-20,15.54
104125,2017-05-20,40.64
104276,2017-05-20,66.86
110982,2017-05-20,20.53
107519,2017-05-20,40.71
109618,2017-05-20,33.38
105427,2017-05-20,47.87
101341,2017-05-20,252.85
110983,2017-05-20,163.3
108036,2017-05-20,23.26
102567,2017-05-20,31.34
103481,2017-05-20,78.43
102758,2017-05-20,36.89
108064,2017-05-20,29.15
110985,2017-05-20,15.92
110905,2017-05-20,20.53
104895,2017-05-20,48.67
109527,2017-05-20,100.12
110988,2017-05-20,14.24
100140,2017-05-20,89.65
108474,2017-05-20,139.78
106814,2017-05-20,81.29
102091,2017-05-20,101.33
109508,2017-05-20,30.41
100133,2017-05-20,132.51
110995,2017-05-20,231.88
110173,2017-05-20,423.41
107313,2017-05-20,253.26
100907,2017-05-20,42.33
100507,2017-05-20,71.8
109659,2017-05-20,193.1
110997,2017-05-20,16.12
101932,2017-05-20,922.92
110999,2017-05-20,14.42
100306,2017-05-20,20.93
104487,2017-05-20,94.05
111000,2017-05-20,312.56
100834,2017-05-20,82.25
106645,2017-05-20,240.87
109572,2017-05-20,28.58
104237,2017-05-20,31.98
101378,2017-05-20,80.18
109682,2017-05-20,444.21
110104,2017-05-20,127.88
111005,2017-05-20,66.08
104094,2017-05-21,43.18
102008,2017-05-21,76.74
108426,2017-05-21,47.01
103562,2017-05-21,44.25
111013,2017-05-21,69.18
107501,2017-05-21,48.61
110047,2017-05-21,15.64
110352,2017-05-21,19.63
107595,2017-05-21,83.47
107450,2017-05-21,255.33
106258,2017-05-21,68.25
101950,2017-05-21,157.38
111021,2017-05-21,56.32
111022,2017-05-21,19.34
103075,2017-05-21,92.08
108649,2017-05-21,129.5
101307,2017-05-21,15.73
111024,2017-05-21,222.38
108208,2017-05-21,18.97
111026,2017-05-21,47856.36
111028,2017-05-21,19.92
111029,2017-05-21,60.47
108208,2017-05-21,768.06
109135,2017-05-21,75.65
107358,2017-05-21,268.03
101755,2017-05-21,273.95
107421,2017-05-21,386.85
106992,2017-05-21,15.68
101887,2017-05-21,23.19
101399,2017-05-21,22.68
108416,2017-05-21,30.21
110284,2017-05-21,254.16
110344,2017-05-21,40.4
104998,2017-05-21,30.91
108183,2017-05-21,28.17
107641,2017-05-21,76.63
111034,2017-05-21,239.82
108838,2017-05-21,45.3
109959,2017-05-21,21.17
101413,2017-05-21,59.54
100239,2017-05-21,28.05
108922,2017-05-21,28.3
111036,2017-05-21,182.13
100756,2017-05-21,100.53
101484,2017-05-21,107.58
110240,2017-05-21,31.78
110585,2017-05-21,17.65
111037,2017-05-21,46.96
102662,2017-05-21,13.1
101450,2017-05-21,34.1
111042,2017-05-21,57.35
106435,2017-05-21,71.25
104817,2017-05-21,38.81
111043,2017-05-21,121.3
111044,2017-05-21,42.74
100524,2017-05-21,10.29
103948,2017-05-21,54.47
102389,2017-05-21,56.75
111046,2017-05-21,40.48
111047,2017-05-21,30.62
111048,2017-05-21,262.13
101955,2017-05-21,52.65
111049,2017-05-21,57.68
106922,2017-05-21,119.79
101192,2017-05-21,59.47
104953,2017-05-21,108.5
104214,2017-05-21,338.46
104599,2017-05-21,19.28
110541,2017-05-21,12.47
103299,2017-05-21,40.79
110548,2017-05-21,534.88
102418,2017-05-21,58.74
109887,2017-05-21,33.8
100617,2017-05-21,119.46
111053,2017-05-21,20.62
105132,2017-05-21,1042.06
111055,2017-05-21,64.73
104721,2017-05-21,34.52
109625,2017-05-21,40.81
111056,2017-05-21,26.18
110202,2017-05-21,87.99
110601,2017-05-21,12.5
104950,2017-05-21,25.51
111058,2017-05-21,65.74
101721,2017-05-21,52.71
107606,2017-05-21,31.38
111059,2017-05-21,24.21
100171,2017-05-21,47.55
104026,2017-05-21,41.68
111063,2017-05-21,54.35
107051,2017-05-21,20.95
108509,2017-05-21,134.05
101999,2017-05-21,47.06
111065,2017-05-21,13.2
104839,2017-05-21,89.38
107759,2017-05-21,28.9
104627,2017-05-21,41.22
107250,2017-05-21,20.18
108548,2017-05-21,44.99
104572,2017-05-21,79.12
105155,2017-05-21,94.8
111066,2017-05-21,540.14
103200,2017-05-21,42.07
107412,2017-05-21,14.12
104712,2017-05-21,81.03
104985,2017-05-21,10.72
111070,2017-05-21,24.76
111072,2017-05-21,71.67
111073,2017-05-21,61.5
111076,2017-05-21,86.88
111077,2017-05-21,53.13
111079,2017-05-21,30.54
111080,2017-05-21,14.24
111084,2017-05-21,99.63
104605,2017-05-21,42.11
111085,2017-05-21,48.47
111086,2017-05-21,56.89
103557,2017-05-21,21.08
104637,2017-05-21,3613.64
109253,2017-05-21,153.45
100269,2017-05-21,63.96
111089,2017-05-21,27.75
104189,2017-05-21,64.68
105556,2017-05-21,29.81
111090,2017-05-21,16.51
102586,2017-05-21,152.47
111092,2017-05-21,16.2
110379,2017-05-21,31.92
111094,2017-05-21,532.75
110420,2017-05-21,52.02
104601,2017-05-21,74.52
105630,2017-05-21,45.27
102193,2017-05-21,36.67
105554,2017-05-21,42.14
111096,2017-05-21,30.49
106214,2017-05-21,28.17
103795,2017-05-21,27.05
100445,2017-05-21,23.22
111097,2017-05-21,28.01
104363,2017-05-21,94.62
104132,2017-05-21,16.34
107255,2017-05-21,27.25
110871,2017-05-21,21.85
103295,2017-05-21,59.35
102618,2017-05-21,282.09
108657,2017-05-21,84.18
106575,2017-05-21,60.56
111102,2017-05-21,39.24
105875,2017-05-21,164.59
111103,2017-05-21,61.05
101027,2017-05-21,62.32
111104,2017-05-21,339.71
101857,2017-05-21,69.94
111106,2017-05-21,22.17
103382,2017-05-21,54.07
107427,2017-05-21,146.06
111108,2017-05-21,13.03
101614,2017-05-21,86.1
101983,2017-05-21,32.24
102953,2017-05-21,460.7
104470,2017-05-21,16.26
106527,2017-05-21,70.38
105507,2017-05-21,36.34
111112,2017-05-21,95.44
103600,2017-05-21,36.48
108646,2017-05-21,26.82
109665,2017-05-21,286.54
102272,2017-05-21,16.94
109938,2017-05-21,186.6
102530,2017-05-21,45.78
111114,2017-05-21,77.47
106552,2017-05-21,116.63
111116,2017-05-22,30.06
100764,2017-05-22,288.41
110117,2017-05-22,24.05
102803,2017-05-22,45.48
111120,2017-05-22,21.63
105310,2017-05-22,42.42
107688,2017-05-22,60.96
111121,2017-05-22,49.41
111122,2017-05-22,588.04
101000,2017-05-22,93.01
102551,2017-05-22,23.46
111126,2017-05-22,32.92
110958,2017-05-22,32.65
109661,2017-05-22,197.68
111128,2017-05-22,12.98
110488,2017-05-22,37.65
111129,2017-05-22,28.74
111130,2017-05-22,31.91
111131,2017-05-22,38.84
111132,2017-05-22,72.97
111133,2017-05-22,1676.32
111132,2017-05-22,20.87
101563,2017-05-22,42.51
111135,2017-05-22,106.38
104106,2017-05-22,95.56
102772,2017-05-22,17.54
111136,2017-05-22,261.37
111137,2017-05-22,134.19
109951,2017-05-22,17.33
111139,2017-05-22,437.24
101576,2017-05-22,18.52
106705,2017-05-22,32.66
101975,2017-05-22,53.79
111141,2017-05-22,566.95
109214,2017-05-22,52.74
111143,2017-05-22,23.12
111145,2017-05-22,84.7
101038,2017-05-22,511.02
101184,2017-05-22,38.22
102289,2017-05-22,18.32
107564,2017-05-22,16.24
105098,2017-05-22,115.09
100623,2017-05-22,18.11
110020,2017-05-22,38.82
111147,2017-05-22,48
101056,2017-05-22,317.48
111148,2017-05-22,62.12
109490,2017-05-22,16.23
111150,2017-05-22,210.19
111153,2017-05-22,146.65
109374,2017-05-22,85.7
105559,2017-05-22,14.61
102012,2017-05-22,132.29
111154,2017-05-22,102.51
110812,2017-05-22,48.81
111156,2017-05-22,163.62
105499,2017-05-22,254.17
111157,2017-05-22,81.13
110574,2017-05-22,80.45
102448,2017-05-22,65.18
103512,2017-05-22,49.32
103534,2017-05-22,150.3
101593,2017-05-22,23.85
102125,2017-05-22,938.99
109225,2017-05-22,719.3
101899,2017-05-22,45.1
103879,2017-05-22,125.93
110071,2017-05-22,787.05
106795,2017-05-22,639.81
104809,2017-05-22,16.51
102849,2017-05-22,1147.37
100929,2017-05-22,48.04
108849,2017-05-22,14.72
111160,2017-05-22,53.99
111161,2017-05-22,43.52
101214,2017-05-22,229.91
109101,2017-05-22,26.56
103552,2017-05-22,12.19
109017,2017-05-22,50.93
103308,2017-05-22,20.55
109437,2017-05-22,203.48
105501,2017-05-22,30.73
101311,2017-05-22,17.02
104320,2017-05-22,23.92
108298,2017-05-22,60.58
100862,2017-05-22,27.84
101282,2017-05-22,46.6
105268,2017-05-22,140.46
101826,2017-05-22,33.58
105558,2017-05-22,19.29
106216,2017-05-22,87.84
103950,2017-05-22,279.43
110412,2017-05-22,57.53
103958,2017-05-22,19.26
111167,2017-05-22,22.21
111168,2017-05-22,95.38
100140,2017-05-22,36.33
109120,2017-05-22,28.77
111171,2017-05-22,137.19
111172,2017-05-22,32.04
109957,2017-05-22,41000
111177,2017-05-22,133.52
100545,2017-05-22,39.14
110124,2017-05-22,61.48
109968,2017-05-22,48.27
104382,2017-05-22,157.12
111178,2017-05-22,27.66
111179,2017-05-22,31.66
108036,2017-05-22,20.54
111181,2017-05-22,62.44
103090,2017-05-22,15.91
105657,2017-05-22,395.98
110574,2017-05-22,40.3
102621,2017-05-22,441.54
102733,2017-05-22,82.84
100336,2017-05-22,32.42
108991,2017-05-22,874.42
111183,2017-05-22,273.77
111184,2017-05-22,574.09
111185,2017-05-22,48.34
101805,2017-05-22,34.12
101957,2017-05-22,52.22
100424,2017-05-23,139.03
103498,2017-05-23,36.49
103676,2017-05-23,56.4
100664,2017-05-23,30.52
105315,2017-05-23,92.47
109373,2017-05-23,156.44
111189,2017-05-23,452.06
110717,2017-05-23,379.72
110729,2017-05-23,127.96
111191,2017-05-23,232.57
103965,2017-05-23,226.97
111193,2017-05-23,122.98
107097,2017-05-23,28.55
110607,2017-05-23,15.84
110718,2017-05-23,137.41
111194,2017-05-23,148.58
110379,2017-05-23,64.67
107458,2017-05-23,26.8
102367,2017-05-23,553.7
106684,2017-05-23,45.24
111195,2017-05-23,1146.15
102528,2017-05-23,961.67
107532,2017-05-23,1675
103340,2017-05-23,22.52
107405,2017-05-23,25.97
111199,2017-05-23,19.24
108152,2017-05-23,691.71
110031,2017-05-23,91.82
111202,2017-05-23,582.05
111203,2017-05-23,13.48
105750,2017-05-23,70.91
111204,2017-05-23,87.15
107500,2017-05-23,40.58
101114,2017-05-23,174.16
111206,2017-05-23,25.29
104160,2017-05-23,33.01
102791,2017-05-23,58.75
103164,2017-05-23,123.71
105823,2017-05-23,96.29
104279,2017-05-23,163.52
111211,2017-05-23,14.3
109092,2017-05-23,19.12
111212,2017-05-23,102.16
100384,2017-05-23,52.36
111213,2017-05-23,132.86
107578,2017-05-23,49.65
100017,2017-05-23,14.95
107564,2017-05-23,11.72
111215,2017-05-23,276.88
111216,2017-05-23,29.02
102845,2017-05-23,41.31
106245,2017-05-23,82.49
111218,2017-05-23,4705.64
111219,2017-05-23,200
111220,2017-05-23,6135.71
106705,2017-05-23,102.66
108914,2017-05-23,1142
102450,2017-05-23,81.37
105164,2017-05-23,24.56
100644,2017-05-23,58.91
107896,2017-05-23,14.01
111226,2017-05-23,71.24
111227,2017-05-23,80.33
111228,2017-05-23,156.82
105468,2017-05-23,24.45
111229,2017-05-23,40.59
103551,2017-05-23,31.22
111231,2017-05-23,94.64
111232,2017-05-23,22.97
108897,2017-05-23,67.87
110021,2017-05-23,40.14
110313,2017-05-23,18.83
100133,2017-05-23,98.59
100799,2017-05-23,295.8
100588,2017-05-23,5081
111233,2017-05-23,95.69
107144,2017-05-23,51.44
111235,2017-05-23,149.12
102118,2017-05-23,14.17
102118,2017-05-23,577.69
111236,2017-05-23,2619.23
111237,2017-05-23,894.9
107419,2017-05-23,35.99
110295,2017-05-23,31.04
107449,2017-05-23,14.94
111240,2017-05-23,14.68
100826,2017-05-23,40.62
111242,2017-05-23,28.7
105692,2017-05-23,19.8
110846,2017-05-23,69.36
107702,2017-05-23,5754.35
100190,2017-05-23,82.74
104792,2017-05-23,24.24
111248,2017-05-23,123.61
102923,2017-05-23,17.71
108559,2017-05-23,54
110778,2017-05-23,11.34
103424,2017-05-23,11.64
111249,2017-05-23,51.31
111252,2017-05-23,133.19
105224,2017-05-23,127.38
102588,2017-05-23,60.94
108960,2017-05-23,45.94
102879,2017-05-23,13.09
101378,2017-05-23,157.69
104861,2017-05-23,11.89
100470,2017-05-23,92.14
104851,2017-05-23,64.94
102936,2017-05-23,13.61
103513,2017-05-23,53.32
111255,2017-05-23,20.03
106320,2017-05-23,51.59
109018,2017-05-23,82.09
111256,2017-05-23,93.22
110447,2017-05-23,31.41
102817,2017-05-23,59.48
106823,2017-05-23,152.71
108398,2017-05-23,12.94
107686,2017-05-23,25.43
101307,2017-05-23,12.01
102598,2017-05-23,29.42
100758,2017-05-23,35.03
101488,2017-05-23,36.3
109043,2017-05-23,46.77
100910,2017-05-23,812.7
101329,2017-05-23,40.19
100763,2017-05-24,17.84
111271,2017-05-24,501.77
103264,2017-05-24,39.15
101589,2017-05-24,29.14
101022,2017-05-24,43.08
103669,2017-05-24,36.06
105035,2017-05-24,45.67
111275,2017-05-24,16.56
103519,2017-05-24,182.65
103065,2017-05-24,214.25
109442,2017-05-24,18.56
109055,2017-05-24,134.62
101152,2017-05-24,17.25
111280,2017-05-24,116.47
111281,2017-05-24,54.24
106662,2017-05-24,83.45
105432,2017-05-24,56.77
109048,2017-05-24,30.35
101157,2017-05-24,22.71
111283,2017-05-24,27.96
107737,2017-05-24,29.59
111285,2017-05-24,84.83
106278,2017-05-24,15.47
108951,2017-05-24,33.8
102941,2017-05-24,75.1
111287,2017-05-24,36.63
101311,2017-05-24,18.35
109414,2017-05-24,12
105424,2017-05-24,93.87
111288,2017-05-24,18.79
105430,2017-05-24,17.46
104625,2017-05-24,78.77
109099,2017-05-24,78.62
101278,2017-05-24,60.56
100051,2017-05-24,27.11
103776,2017-05-24,22.51
100051,2017-05-24,43.98
104007,2017-05-24,23.16
101941,2017-05-24,33.61
100492,2017-05-24,67.13
111291,2017-05-24,87.38
103129,2017-05-24,45.02
109703,2017-05-24,45.17
106581,2017-05-24,778.3
100430,2017-05-24,27.09
111292,2017-05-24,24.34
111293,2017-05-24,52.45
102399,2017-05-24,1142.98
101602,2017-05-24,121.38
102464,2017-05-24,37.77
103282,2017-05-24,68.36
111296,2017-05-24,66.95
102863,2017-05-24,31.98
111297,2017-05-24,146.29
105503,2017-05-24,486.44
101131,2017-05-24,47.09
105499,2017-05-24,101.95
101013,2017-05-24,50.5
101577,2017-05-24,269.65
105816,2017-05-24,109.15
100066,2017-05-24,20.83
108261,2017-05-24,136.09
107317,2017-05-24,112.19
111304,2017-05-24,51.46
111306,2017-05-24,59.35
103015,2017-05-24,38.28
111307,2017-05-24,36.16
102587,2017-05-24,943.21
105116,2017-05-24,194.77
101471,2017-05-24,32.95
104513,2017-05-24,166.77
104613,2017-05-24,19.72
100514,2017-05-24,82.12
100140,2017-05-24,48.66
100146,2017-05-24,121.05
106447,2017-05-24,48.34
110811,2017-05-24,30.58
100556,2017-05-24,430
109930,2017-05-24,203.13
109012,2017-05-24,12.98
102151,2017-05-24,106.29
111310,2017-05-24,570.71
111311,2017-05-24,32.59
106293,2017-05-24,233.61
106484,2017-05-24,34.77
111312,2017-05-24,128.85
102791,2017-05-24,63.36
101597,2017-05-24,259.42
102617,2017-05-24,65.89
102327,2017-05-24,320.69
111314,2017-05-24,13.53
110525,2017-05-24,158.32
104908,2017-05-24,43.57
104267,2017-05-24,49.56
107849,2017-05-24,52.68
111318,2017-05-24,115.61
111319,2017-05-24,13.56
111321,2017-05-24,270.47
111322,2017-05-24,37.79
111323,2017-05-24,690.6
107854,2017-05-24,441.14
101088,2017-05-24,221.26
109593,2017-05-24,47.03
111324,2017-05-24,76.24
101771,2017-05-24,824.9
110541,2017-05-24,38.84
104728,2017-05-24,39.21
111325,2017-05-24,124.8
105702,2017-05-24,127.66
105479,2017-05-24,487.26
102935,2017-05-24,38.03
111326,2017-05-24,4194.83
111327,2017-05-24,87.76
109604,2017-05-24,102.24
107860,2017-05-24,46.31
111329,2017-05-24,713.46
101856,2017-05-24,112.76
104078,2017-05-24,101.6
111335,2017-05-24,360.96
109951,2017-05-24,193.93
111336,2017-05-24,23.38
104894,2017-05-24,19.98
109951,2017-05-24,17.23
110191,2017-05-24,23.53
106455,2017-05-24,179.75
101651,2017-05-24,23.1
111338,2017-05-24,30.27
105098,2017-05-24,76.01
103954,2017-05-24,36.24
103757,2017-05-25,74.75
109825,2017-05-25,69.51
102588,2017-05-25,19.47
103939,2017-05-25,226.91
107502,2017-05-25,24.48
102279,2017-05-25,11.78
107676,2017-05-25,16.17
103962,2017-05-25,22.02
111341,2017-05-25,71.61
106975,2017-05-25,25.05
111343,2017-05-25,41.72
101881,2017-05-25,69.69
103769,2017-05-25,6492.24
106506,2017-05-25,68.22
108529,2017-05-25,27.23
109458,2017-05-25,85.32
111345,2017-05-25,16.83
111347,2017-05-25,40.16
108655,2017-05-25,24.86
102951,2017-05-25,38.86
111349,2017-05-25,17.03
106463,2017-05-25,39.12
101525,2017-05-25,23.87
106957,2017-05-25,15.9
105530,2017-05-25,25.97
102428,2017-05-25,59.35
107029,2017-05-25,77.07
103878,2017-05-25,267.81
104248,2017-05-25,20.85
104477,2017-05-25,31.72
111352,2017-05-25,161.25
105976,2017-05-25,43.81
103924,2017-05-25,18.27
106626,2017-05-25,44.73
110907,2017-05-25,29.42
105551,2017-05-25,27.14
107072,2017-05-25,13.92
110639,2017-05-25,120.5
111354,2017-05-25,52.75
111356,2017-05-25,176.57
111357,2017-05-25,18.77
110404,2017-05-25,13.45
103612,2017-05-25,87.55
101912,2017-05-25,79.64
111360,2017-05-25,19.67
103482,2017-05-25,17.61
105197,2017-05-25,334.15
111361,2017-05-25,177.34
103725,2017-05-25,202.13
102629,2017-05-25,37.31
102294,2017-05-25,25.7
110283,2017-05-25,17.75
111363,2017-05-25,15.5
100462,2017-05-25,37.5
107929,2017-05-25,24.02
100130,2017-05-25,64.61
109294,2017-05-25,44.01
111366,2017-05-25,86.61
109420,2017-05-25,41.31
100775,2017-05-25,163.22
107820,2017-05-25,12083.33
111367,2017-05-25,99.41
101686,2017-05-25,26.61
103432,2017-05-25,18.22
101048,2017-05-25,19.04
106652,2017-05-25,233.64
101865,2017-05-25,45.03
103247,2017-05-25,1052.82
104044,2017-05-25,35.22
111368,2017-05-25,73.65
111371,2017-05-25,212.58
102224,2017-05-25,51.64
111138,2017-05-25,22.07
101268,2017-05-25,41.01
109716,2017-05-25,58.85
102440,2017-05-25,20.34
109083,2017-05-25,584.85
111373,2017-05-25,38.4
111375,2017-05-25,35.31
101307,2017-05-25,56.17
106133,2017-05-25,128.49
102461,2017-05-25,66.09
104691,2017-05-25,12.35
100624,2017-05-25,21.05
111377,2017-05-25,136
111378,2017-05-25,17.95
111379,2017-05-25,24.34
100755,2017-05-25,66.88
111381,2017-05-25,407.19
111382,2017-05-25,25.92
110455,2017-05-25,139.94
103535,2017-05-25,64.66
106893,2017-05-25,57.22
104550,2017-05-25,33.08
111383,2017-05-25,14.49
105910,2017-05-25,66.39
109514,2017-05-25,215.35
106805,2017-05-25,17.39
104894,2017-05-25,22.17
110756,2017-05-25,19.04
103114,2017-05-25,58.74
105087,2017-05-25,124.37
104734,2017-05-25,17.75
105087,2017-05-25,90.57
111386,2017-05-25,69.68
103172,2017-05-25,3604.46
100608,2017-05-25,20.77
110812,2017-05-25,48.31
111388,2017-05-25,21.03
109289,2017-05-25,24.14
109634,2017-05-25,57.97
106985,2017-05-25,13.66
107913,2017-05-25,20.8
105087,2017-05-25,120.93
105984,2017-05-25,221.13
104583,2017-05-25,13.02
111389,2017-05-25,18.45
111390,2017-05-25,84.99
106579,2017-05-25,32.28
110669,2017-05-25,11.47
106223,2017-05-25,21.98
105239,2017-05-25,2141.67
103325,2017-05-25,143.54
106056,2017-05-25,103.42
101527,2017-05-25,18.86
110852,2017-05-25,15.11
109334,2017-05-25,48.88
111392,2017-05-25,29.09
107810,2017-05-25,91.45
100210,2017-05-25,26.18
101078,2017-05-25,73.25
110771,2017-05-25,436.98
110228,2017-05-25,44.34
106806,2017-05-25,50.34
100745,2017-05-25,18.5
111394,2017-05-25,12.04
100477,2017-05-25,24.96
109509,2017-05-25,19.98
107610,2017-05-25,25.29
102555,2017-05-25,14.3
110935,2017-05-25,1428.36
105856,2017-05-25,51.26
111396,2017-05-25,652.28
111397,2017-05-25,73.3
111399,2017-05-25,288.32
107293,2017-05-25,78.18
102534,2017-05-25,61.69
109326,2017-05-25,65.7
100297,2017-05-25,22.08
107616,2017-05-25,99.91
103674,2017-05-25,175.22
107621,2017-05-25,177.34
109575,2017-05-25,17.91
103428,2017-05-25,32.51
102134,2017-05-25,18.84
100101,2017-05-25,10.47
111402,2017-05-25,34.47
110471,2017-05-25,111.28
107697,2017-05-25,102.11
106380,2017-05-25,96.2
111403,2017-05-25,11488.89
109444,2017-05-25,17.56
105255,2017-05-25,80.9
105174,2017-05-25,995.18
111404,2017-05-25,88.46
101446,2017-05-25,265.62
111406,2017-05-25,815.74
110086,2017-05-25,302.73
111407,2017-05-25,212.08
102664,2017-05-26,22.13
105225,2017-05-26,759.09
107811,2017-05-26,1359.14
110472,2017-05-26,20.44
102604,2017-05-26,42.73
108728,2017-05-26,19.72
103778,2017-05-26,24.82
111409,2017-05-26,24.05
110778,2017-05-26,15.7
111412,2017-05-26,84.19
107703,2017-05-26,1099.28
107812,2017-05-26,136.94
101092,2017-05-26,376.31
104160,2017-05-26,35.93
104183,2017-05-26,64.32
103393,2017-05-26,1939.66
101634,2017-05-26,45.66
109216,2017-05-26,12.45
102395,2017-05-26,136.69
111416,2017-05-26,115.37
105617,2017-05-26,84.18
101074,2017-05-26,185.78
101049,2017-05-26,198.74
102508,2017-05-26,36.07
111418,2017-05-26,25.54
111420,2017-05-26,80.7
107568,2017-05-26,327.2
108090,2017-05-26,33.05
111422,2017-05-26,103.97
102383,2017-05-26,18.78
104064,2017-05-26,22.02
101532,2017-05-26,20.95
101572,2017-05-26,25.64
100615,2017-05-26,31.64
100920,2017-05-26,57.02
105008,2017-05-26,53.35
100271,2017-05-26,42.13
109255,2017-05-26,19.99
106946,2017-05-26,45.68
100564,2017-05-26,25.08
100795,2017-05-26,385.14
107913,2017-05-26,18.6
101940,2017-05-26,115.88
101484,2017-05-26,52.72
107816,2017-05-26,66.8
111419,2017-05-26,43.16
104553,2017-05-26,18.47
101222,2017-05-26,18.53
100311,2017-05-26,83.09
103111,2017-05-26,43.2
110270,2017-05-26,22.11
101395,2017-05-26,28.28
104175,2017-05-26,31.63
111428,2017-05-26,21.21
102014,2017-05-26,37.1
100811,2017-05-26,65.02
111429,2017-05-26,13.73
102950,2017-05-26,81.55
103298,2017-05-26,17.16
105442,2017-05-26,27.16
105122,2017-05-26,28.74
100066,2017-05-26,18.55
102118,2017-05-26,14.67
110728,2017-05-26,95.38
104722,2017-05-26,36.62
108548,2017-05-26,470.21
109847,2017-05-26,90.32
111432,2017-05-26,67.06
106084,2017-05-26,71.59
111433,2017-05-26,571.84
102188,2017-05-26,193.64
108625,2017-05-26,22.2
109101,2017-05-26,11.28
103652,2017-05-26,53.49
106954,2017-05-26,24.1
111421,2017-05-26,212.98
111421,2017-05-26,131.96
111421,2017-05-26,285.12
111232,2017-05-26,188.7
109101,2017-05-26,14.73
103977,2017-05-26,21.2
111421,2017-05-26,301.65
111421,2017-05-26,794.97
102248,2017-05-26,115.69
111421,2017-05-26,179.43
102556,2017-05-26,48.04
109101,2017-05-26,26.04
105987,2017-05-26,36.77
100074,2017-05-26,50.75
111441,2017-05-26,44.76
111442,2017-05-26,22.82
101050,2017-05-26,401.6
108884,2017-05-26,30.65
106888,2017-05-26,29.21
106515,2017-05-26,73.19
109651,2017-05-26,344.05
103749,2017-05-26,421.13
109878,2017-05-26,71.67
102841,2017-05-26,44.42
111445,2017-05-26,14.03
111446,2017-05-26,39.7
105512,2017-05-26,39.41
102620,2017-05-26,34.27
111447,2017-05-26,54.92
109693,2017-05-26,235.14
101240,2017-05-26,301.46
110856,2017-05-26,17.14
111451,2017-05-26,49.34
102709,2017-05-26,102.69
111452,2017-05-26,31.26
101614,2017-05-26,112.19
107906,2017-05-26,71.79
103805,2017-05-26,72.93
101308,2017-05-26,26.24
100968,2017-05-26,25.92
101049,2017-05-26,30.01
105522,2017-05-26,343.39
102929,2017-05-26,572.82
102151,2017-05-26,76.39
111457,2017-05-26,40.14
109792,2017-05-26,29.96
111458,2017-05-26,51.54
111459,2017-05-26,84.98
106709,2017-05-26,25.25
111461,2017-05-26,11.9
101968,2017-05-26,44.85
111462,2017-05-26,103.77
107138,2017-05-26,17.51
109240,2017-05-26,20.3
111463,2017-05-26,61.97
108829,2017-05-26,29.15
101207,2017-05-26,25.19
102350,2017-05-26,3988.89
101012,2017-05-26,107.01
111223,2017-05-26,35.5
101187,2017-05-26,22.29
106416,2017-05-26,28.61
111468,2017-05-26,959.79
100051,2017-05-26,18.72
100051,2017-05-26,758.33
103644,2017-05-26,277.34
103938,2017-05-26,232.21
111469,2017-05-26,105.45
101131,2017-05-26,26.98
100029,2017-05-26,50.78
101215,2017-05-26,92.47
104694,2017-05-26,48.03
104977,2017-05-26,30.9
111473,2017-05-26,331.99
100140,2017-05-26,122.16
104215,2017-05-26,133.7
100756,2017-05-26,34.71
102272,2017-05-26,16.08
108534,2017-05-26,31.87
106592,2017-05-26,20.85
101436,2017-05-26,34.51
104077,2017-05-26,32.72
106949,2017-05-26,50.91
100700,2017-05-26,55.71
111476,2017-05-26,14.72
102519,2017-05-26,87.41
109294,2017-05-26,17.3
103004,2017-05-26,53.44
103957,2017-05-26,45.49
